# b'S_150_45_M'
# q I errors
8.714467312022830536e-02 7.838344573974609375e-02 4.157855582889169455e-04
8.725704535533801431e-02 7.834108173847198486e-02 4.150797321926802397e-04
8.736941759044772327e-02 7.803986221551895142e-02 4.160512762609869242e-04
8.748178982555744609e-02 7.773701846599578857e-02 4.150053719058632851e-04
8.759416206066716892e-02 7.759423553943634033e-02 4.146912542637437582e-04
8.770653429577687787e-02 7.792346179485321045e-02 4.143715486861765385e-04
8.781890653088658683e-02 7.840827852487564087e-02 4.158514493610709906e-04
8.793127876599630965e-02 7.700172066688537598e-02 4.137955547776073217e-04
8.804365100110601861e-02 7.673884928226470947e-02 4.122358805034309626e-04
8.815602323621574143e-02 7.567312568426132202e-02 4.117373318877071142e-04
8.826839547132545039e-02 7.630706578493118286e-02 4.130571905989199877e-04
8.838076770643515934e-02 7.604111731052398682e-02 4.099625220987945795e-04
8.849313994154488217e-02 7.640470564365386963e-02 4.117672215215861797e-04
8.860551217665459112e-02 7.539592683315277100e-02 4.104196268599480391e-04
8.871788441176431395e-02 7.533017545938491821e-02 4.092729650437831879e-04
8.883025664687402290e-02 7.546783238649368286e-02 4.111737944185733795e-04
8.894262888198373185e-02 7.476864010095596313e-02 4.085252294316887856e-04
8.905500111709345468e-02 7.438422739505767822e-02 4.074098251294344664e-04
8.916737335220317751e-02 7.442592084407806396e-02 4.077273770235478878e-04
8.927974558731288646e-02 7.390813529491424561e-02 4.076590412296354771e-04
8.939211782242259541e-02 7.340580970048904419e-02 4.062427324242889881e-04
8.950449005753230436e-02 7.372506707906723022e-02 4.067949776072055101e-04
8.961686229264202719e-02 7.358407974243164062e-02 4.076504264958202839e-04
8.972923452775175002e-02 7.337037473917007446e-02 4.043893422931432724e-04
8.984160676286145897e-02 7.255443185567855835e-02 4.043590452056378126e-04
8.995397899797116792e-02 7.182625681161880493e-02 4.031241987831890583e-04
9.006635123308087687e-02 7.246521115303039551e-02 4.031845019198954105e-04
9.017872346819059970e-02 7.195140421390533447e-02 4.022841167170554399e-04
9.029109570330032253e-02 7.229952514171600342e-02 4.044563102070242167e-04
9.040346793841003148e-02 7.205202430486679077e-02 4.019397310912609100e-04
9.051584017351974043e-02 7.181877642869949341e-02 4.023480287287384272e-04
9.062821240862946326e-02 7.135948538780212402e-02 4.014824517071247101e-04
9.074058464373917221e-02 7.167041301727294922e-02 4.017690371256321669e-04
9.085295687884889504e-02 7.030148059129714966e-02 3.990517870988696814e-04
9.096532911395860399e-02 7.031901180744171143e-02 3.997714957222342491e-04
9.107770134906831294e-02 7.044429332017898560e-02 3.990225668530911207e-04
9.119007358417803577e-02 7.063896954059600830e-02 4.006495873909443617e-04
9.130244581928774472e-02 6.975961476564407349e-02 3.987775126006454229e-04
9.141481805439746755e-02 6.912357360124588013e-02 3.955731226596981287e-04
9.152719028950717650e-02 6.917729228734970093e-02 3.962152404710650444e-04
9.163956252461688545e-02 6.923563033342361450e-02 3.973012790083885193e-04
9.175193475972660828e-02 6.933136284351348877e-02 3.972902777604758739e-04
9.186430699483633111e-02 6.881636381149291992e-02 3.971214755438268185e-04
9.197667922994604006e-02 6.802994012832641602e-02 3.946755605284124613e-04
9.208905146505574901e-02 6.756648421287536621e-02 3.938090812880545855e-04
9.220142370016545796e-02 6.793617457151412964e-02 3.934480773750692606e-04
9.231379593527518079e-02 6.738070398569107056e-02 3.925492637790739536e-04
9.242616817038490362e-02 6.765377521514892578e-02 3.926253993995487690e-04
9.253854040549461257e-02 6.712039560079574585e-02 3.932006657123565674e-04
9.265091264060432152e-02 6.724731624126434326e-02 3.930152452085167170e-04
9.276328487571403048e-02 6.643431633710861206e-02 3.907741338480263948e-04
9.287565711082375330e-02 6.630142033100128174e-02 3.886167251039296389e-04
9.298802934593347613e-02 6.602442264556884766e-02 3.890155348926782608e-04
9.310040158104318508e-02 6.580600887537002563e-02 3.895811096299439669e-04
9.321277381615289404e-02 6.542314589023590088e-02 3.880831063725054264e-04
9.332514605126260299e-02 6.554749608039855957e-02 3.898584691341966391e-04
9.343751828637232582e-02 6.544592976570129395e-02 3.885507758241146803e-04
9.354989052148204864e-02 6.555705517530441284e-02 3.899719449691474438e-04
9.366226275659175760e-02 6.482119113206863403e-02 3.878017596434801817e-04
9.377463499170146655e-02 6.420385837554931641e-02 3.860405413433909416e-04
9.388700722681118938e-02 6.500121951103210449e-02 3.881738812196999788e-04
9.399937946192089833e-02 6.518572568893432617e-02 3.863683086819946766e-04
9.411175169703062116e-02 6.388689577579498291e-02 3.857532574329525232e-04
9.422412393214033011e-02 6.359864026308059692e-02 3.836089454125612974e-04
9.433649616725003906e-02 6.421108543872833252e-02 3.854784299619495869e-04
9.444886840235976189e-02 6.400483101606369019e-02 3.841933503281325102e-04
9.456124063746947084e-02 6.291405111551284790e-02 3.822037542704492807e-04
9.467361287257919367e-02 6.290855258703231812e-02 3.820360288955271244e-04
9.478598510768890262e-02 6.247829645872116089e-02 3.812847135122865438e-04
9.489835734279861157e-02 6.240602955222129822e-02 3.812699578702449799e-04
9.501072957790833440e-02 6.265597045421600342e-02 3.818019758909940720e-04
9.512310181301805723e-02 6.275740265846252441e-02 3.814108204096555710e-04
9.523547404812776618e-02 6.173332035541534424e-02 3.779546823352575302e-04
9.534784628323747513e-02 6.167617812752723694e-02 3.799097030423581600e-04
9.546021851834718408e-02 6.114736944437026978e-02 3.794685471802949905e-04
9.557259075345690691e-02 6.108245253562927246e-02 3.779552935156971216e-04
9.568496298856662974e-02 6.084229797124862671e-02 3.764106077142059803e-04
9.579733522367633869e-02 6.135265156626701355e-02 3.775363147724419832e-04
9.590970745878604764e-02 6.091909855604171753e-02 3.776110534090548754e-04
9.602207969389575659e-02 6.180156022310256958e-02 3.844292950816452503e-04
9.613445192900547942e-02 6.062139570713043213e-02 3.969350364059209824e-04
9.624682416411520225e-02 6.050625815987586975e-02 4.035001620650291443e-04
9.635919639922491120e-02 6.029202789068222046e-02 4.093517782166600227e-04
9.647156863433462015e-02 5.925559252500534058e-02 4.117765347473323345e-04
9.658394086944434298e-02 5.912871658802032471e-02 4.172239569015800953e-04
9.669631310455405193e-02 5.980813503265380859e-02 4.250381025485694408e-04
9.680868533966377476e-02 5.932547524571418762e-02 4.299447173252701759e-04
9.692105757477348371e-02 5.945507809519767761e-02 4.342774045653641224e-04
9.703342980988319266e-02 5.949100852012634277e-02 4.405559448059648275e-04
9.714580204499291549e-02 5.754398554563522339e-02 4.409768152981996536e-04
9.725817428010262444e-02 5.850227549672126770e-02 4.474616434890776873e-04
9.737054651521234727e-02 5.859342962503433228e-02 4.529425059445202351e-04
9.748291875032205622e-02 5.763805285096168518e-02 4.551293386612087488e-04
9.759529098543176517e-02 5.794983357191085815e-02 4.599998937919735909e-04
9.770766322054148800e-02 5.875204876065254211e-02 4.674813826568424702e-04
9.782003545565119695e-02 5.628183484077453613e-02 4.679205885622650385e-04
9.793240769076091978e-02 5.690895020961761475e-02 4.694135568570345640e-04
9.804477992587062873e-02 5.589976161718368530e-02 4.735773545689880848e-04
9.815715216098033769e-02 5.674503743648529053e-02 4.750084772240370512e-04
9.826952439609006051e-02 5.740819871425628662e-02 4.781822208315134048e-04
9.838189663119978334e-02 5.618553981184959412e-02 4.785921191796660423e-04
9.849426886630949229e-02 5.672962963581085205e-02 4.868414835073053837e-04
9.860664110141920125e-02 5.584758147597312927e-02 4.900247440673410892e-04
9.871901333652891020e-02 5.650569498538970947e-02 4.950733855366706848e-04
9.883138557163863303e-02 5.591243132948875427e-02 4.951657028868794441e-04
9.894375780674835585e-02 5.531826615333557129e-02 5.002616089768707752e-04
9.905613004185806481e-02 5.519893020391464233e-02 5.070924526080489159e-04
9.916850227696777376e-02 5.517228320240974426e-02 5.110441707074642181e-04
9.928087451207748271e-02 5.524409189820289612e-02 5.153274978511035442e-04
9.939324674718720554e-02 5.431326106190681458e-02 5.165610928088426590e-04
9.950561898229692837e-02 5.438608676195144653e-02 5.225872155278921127e-04
9.961799121740663732e-02 5.341830104589462280e-02 5.244609783403575420e-04
9.973036345251634627e-02 5.271834507584571838e-02 5.249479436315596104e-04
9.984273568762606910e-02 5.328320711851119995e-02 5.343888769857585430e-04
9.995510792273577805e-02 5.371093750000000000e-02 5.378216155804693699e-04
1.000674801578455009e-01 5.421480163931846619e-02 5.491568590514361858e-04
1.001798523929552098e-01 5.334001034498214722e-02 5.496125086210668087e-04
1.002922246280649188e-01 5.375361815094947815e-02 5.581588484346866608e-04
1.004045968631746416e-01 5.347091704607009888e-02 5.627774517051875591e-04
1.005169690982843506e-01 5.389333143830299377e-02 5.720743210986256599e-04
1.006293413333940734e-01 5.221500620245933533e-02 5.705179646611213684e-04
1.007417135685037823e-01 5.233665928244590759e-02 5.811527371406555176e-04
1.008540858036134913e-01 5.303173884749412537e-02 5.869171000085771084e-04
1.009664580387232141e-01 5.266907066106796265e-02 5.933628417551517487e-04
1.010788302738329369e-01 5.219608917832374573e-02 5.945320590399205685e-04
1.011912025089426459e-01 5.173565819859504700e-02 6.014894461259245872e-04
1.013035747440523549e-01 5.160411447286605835e-02 6.011884543113410473e-04
1.014159469791620638e-01 5.212605372071266174e-02 6.095352000556886196e-04
1.015283192142717866e-01 5.082238093018531799e-02 6.134538562037050724e-04
1.016406914493815095e-01 5.033586919307708740e-02 6.119355675764381886e-04
1.017530636844912184e-01 5.108870565891265869e-02 6.222180672921240330e-04
1.018654359196009274e-01 4.963290318846702576e-02 6.156821036711335182e-04
1.019778081547106363e-01 5.077091977000236511e-02 6.292917532846331596e-04
1.020901803898203591e-01 4.942419379949569702e-02 6.317368242889642715e-04
1.022025526249300820e-01 4.987145960330963135e-02 6.432660738937556744e-04
1.023149248600397909e-01 5.030992627143859863e-02 6.512242252938449383e-04
1.024272970951494999e-01 5.007507652044296265e-02 6.581966881640255451e-04
1.025396693302592227e-01 4.982207342982292175e-02 6.650080322287976742e-04
1.026520415653689317e-01 4.960073903203010559e-02 6.759705720469355583e-04
1.027644138004786545e-01 4.989442601799964905e-02 6.817564135417342186e-04
1.028767860355883634e-01 4.846466705203056335e-02 6.798235699534416199e-04
1.029891582706980724e-01 4.887182265520095825e-02 6.882232846692204475e-04
1.031015305058077952e-01 4.739254340529441833e-02 6.844289600849151611e-04
1.032139027409175042e-01 4.871571809053421021e-02 7.003239006735384464e-04
1.033262749760272270e-01 4.802658036351203918e-02 6.989362300373613834e-04
1.034386472111369359e-01 4.798629879951477051e-02 7.051352877169847488e-04
1.035510194462466449e-01 4.810345545411109924e-02 7.028912077657878399e-04
1.036633916813563677e-01 4.702459648251533508e-02 7.151321042329072952e-04
1.037757639164660767e-01 4.557009786367416382e-02 7.042087381705641747e-04
1.038881361515757995e-01 4.685547575354576111e-02 7.160310051403939724e-04
1.040005083866855085e-01 4.720242321491241455e-02 7.236131350509822369e-04
1.041128806217952174e-01 4.585938528180122375e-02 7.220446132123470306e-04
1.042252528569049402e-01 4.484491422772407532e-02 7.265385356731712818e-04
1.043376250920146631e-01 4.656971246004104614e-02 7.337743882089853287e-04
1.044499973271243720e-01 4.560372233390808105e-02 7.365134079009294510e-04
1.045623695622340810e-01 4.565977305173873901e-02 7.387737277895212173e-04
1.046747417973437899e-01 4.708180204033851624e-02 7.537495694123208523e-04
1.047871140324535127e-01 4.633843153715133667e-02 7.582906400784850121e-04
1.048994862675632356e-01 4.596282541751861572e-02 7.606538711115717888e-04
1.050118585026729445e-01 4.582919925451278687e-02 7.711807847954332829e-04
1.051242307377826535e-01 4.515426605939865112e-02 7.687835022807121277e-04
1.052366029728923624e-01 4.444812238216400146e-02 7.749940850771963596e-04
1.053489752080020853e-01 4.411289095878601074e-02 7.712688529863953590e-04
1.054613474431118081e-01 4.537143558263778687e-02 7.924161618575453758e-04
1.055737196782215170e-01 4.504541680216789246e-02 7.993956096470355988e-04
1.056860919133312260e-01 4.522923752665519714e-02 8.068206370808184147e-04
1.057984641484409488e-01 4.415643587708473206e-02 8.116165990941226482e-04
1.059108363835506578e-01 4.451872780919075012e-02 8.145921165123581886e-04
1.060232086186603806e-01 4.403984919190406799e-02 8.211884996853768826e-04
1.061355808537700895e-01 4.398204386234283447e-02 8.384796092286705971e-04
1.062479530888797985e-01 4.335925728082656860e-02 8.404896943829953671e-04
1.063603253239895213e-01 4.242013394832611084e-02 8.388340938836336136e-04
1.064726975590992303e-01 4.451392218470573425e-02 8.616605773568153381e-04
1.065850697942089531e-01 4.402610287070274353e-02 8.670382085256278515e-04
1.066974420293186621e-01 4.337447881698608398e-02 8.615406113676726818e-04
1.068098142644283710e-01 4.171858355402946472e-02 8.702343329787254333e-04
1.069221864995380938e-01 4.148842766880989075e-02 8.689712849445641041e-04
1.070345587346478167e-01 4.216041788458824158e-02 8.922130800783634186e-04
1.071469309697575256e-01 4.231302067637443542e-02 8.969029295258224010e-04
1.072593032048672346e-01 4.310376569628715515e-02 9.121436742134392262e-04
1.073716754399769435e-01 4.259545728564262390e-02 9.162451606243848801e-04
1.074840476750866664e-01 4.227749630808830261e-02 9.250445291399955750e-04
1.075964199101963892e-01 4.158980026841163635e-02 9.302874095737934113e-04
1.077087921453060981e-01 4.206770285964012146e-02 9.557781158946454525e-04
1.078211643804158071e-01 4.013344645500183105e-02 9.539003949612379074e-04
1.079335366155255160e-01 4.096187651157379150e-02 9.766329312697052956e-04
1.080459088506352389e-01 4.235865175724029541e-02 9.943590266630053520e-04
1.081582810857449617e-01 4.344552755355834961e-02 1.002328819595277309e-03
1.082706533208546706e-01 4.190749675035476685e-02 9.998985333368182182e-04
1.083830255559643796e-01 3.915225714445114136e-02 1.006821286864578724e-03
1.084953977910741024e-01 4.028194397687911987e-02 1.024747965857386589e-03
1.086077700261838114e-01 4.165012016892433167e-02 1.054708613082766533e-03
1.087201422612935342e-01 4.190582409501075745e-02 1.074836472980678082e-03
1.088325144964032432e-01 3.931901976466178894e-02 1.070324331521987915e-03
1.089448867315129521e-01 3.824775293469429016e-02 1.076224725693464279e-03
1.090572589666226749e-01 3.957306593656539917e-02 1.121265348047018051e-03
1.091696312017323839e-01 3.942948579788208008e-02 1.137964311055839062e-03
1.092820034368421067e-01 4.182594642043113708e-02 1.162723288871347904e-03
1.093943756719518157e-01 3.944747522473335266e-02 1.188355032354593277e-03
1.095067479070615246e-01 4.036582633852958679e-02 1.197935431264340878e-03
1.096191201421712474e-01 3.763078898191452026e-02 1.204848987981677055e-03
1.097314923772809564e-01 3.973608464002609253e-02 1.247940352186560631e-03
1.098438646123906792e-01 3.909426927566528320e-02 1.285308273509144783e-03
1.099562368475003882e-01 3.887604922056198120e-02 1.324683078564703465e-03
1.100686090826100971e-01 3.751269355416297913e-02 1.327864592894911766e-03
1.101809813177198200e-01 3.784843161702156067e-02 1.344315707683563232e-03
1.102933535528295428e-01 3.767552971839904785e-02 1.376475323922932148e-03
1.104057257879392517e-01 3.696539252996444702e-02 1.380649744533002377e-03
1.105180980230489607e-01 3.878431767225265503e-02 1.501829596236348152e-03
1.106304702581586696e-01 3.845217451453208923e-02 1.556400558911263943e-03
1.107428424932683925e-01 3.880175203084945679e-02 1.580638228915631771e-03
1.108552147283781153e-01 3.576825559139251709e-02 1.595885958522558212e-03
1.109675869634878242e-01 3.749065101146697998e-02 1.710253418423235416e-03
1.110799591985975332e-01 4.020908474922180176e-02 1.832486363127827644e-03
1.111923314337072421e-01 4.037049040198326111e-02 1.865005702711641788e-03
1.113047036688169650e-01 4.072257503867149353e-02 1.951282611116766930e-03
1.114170759039266878e-01 3.776675835251808167e-02 2.025609603151679039e-03
1.115294481390363968e-01 4.073635116219520569e-02 2.127076964825391769e-03
1.116418203741461057e-01 3.901143744587898254e-02 2.374084666371345520e-03
1.117541926092558285e-01 3.950382024049758911e-02 2.610509283840656281e-03
1.118665648443655375e-01 4.040508717298507690e-02 2.780218375846743584e-03
1.119789370794752603e-01 3.889929503202438354e-02 3.191117662936449051e-03
1.120913093145849693e-01 3.629080951213836670e-02 3.479616483673453331e-03
1.122036815496946782e-01 5.133906751871109009e-02 5.376137793064117432e-03
1.123160537848044011e-01 4.482469707727432251e-02 7.004069630056619644e-03
